  run year index     sng      sdg      sdc       og       rt      pop     area    edges clusters    xmean    ymean      rad    slope  cl_size   diffus   spread    breed  slp_res  rd_grav   %urban    %road grw_rate leesalee  grw_pix 
  522 1978  1      74.75   132.00     0.00   305.00   116.25 35056.00 35056.00  3482.75   886.75   241.87   472.63   105.63     4.16    39.00    24.85    24.85    88.01     1.00     4.38    11.24     0.00     1.79     0.78   628.00 
  522 1991  2      83.00   164.00     0.00  1642.25    68.50 51368.50 51368.50 14743.25  3005.25   277.92   456.68   127.87     4.41    17.00    28.28    28.28    99.83     1.00     6.04    15.30     0.00     3.81     0.28  1957.75 
  522 2013  3      79.00   149.75     0.00  6859.50    28.25 148653.25 148653.25 51977.00  4596.00   352.61   420.28   217.52     4.88    31.75    35.20    35.20   100.00     1.00    11.42    39.75     0.00     4.79     0.32  7116.50 
  523 1978  1      21.50     7.00     0.00    24.00    37.75 32963.75 32963.75  1832.50   255.25   236.10   475.09   102.43     4.12   128.75     7.22     3.94    18.37    14.26    48.57    10.72     0.00     0.27     0.80    90.25 
  523 1991  2       7.00     0.50     0.00    11.00     8.25 33602.00 33602.00  2324.75   493.75   237.25   474.21   103.42     4.12    67.75     1.83     1.00     4.67    28.31    47.17    10.88     0.00     0.08     0.24    26.75 
  523 2013  3       0.75     0.00     0.00    10.00     0.00 33896.75 33896.75  2525.00   557.25   237.61   473.96   103.87     4.12    60.25     0.18     0.10     0.46    52.33    44.77    11.12     0.00     0.03     0.23    10.75 
  524 1978  1      56.50    74.25     0.00    55.25    73.75 33889.00 33889.00  2749.50   718.25   239.32   473.44   103.86     4.13    46.75    19.49     4.87    69.04    25.17     3.78    10.95     0.00     0.77     0.78   259.75 
  524 1991  2      12.75     3.00     0.00    27.25    21.75 35572.75 35572.75  4225.00  1376.50   243.29   471.03   106.41     4.13    25.75     5.11     1.28    18.09    39.44     2.36    11.37     0.00     0.18     0.25    64.75 
  524 2013  3       0.50     0.00     0.00    12.00     1.50 36187.25 36187.25  4717.25  1524.00   244.28   470.47   107.32     4.12    23.75     0.50     0.13     1.78    64.64     0.89    11.69     0.00     0.04     0.23    14.00 
  525 1978  1     136.00    67.50     0.00   589.50    57.00 35788.00 35788.00  3511.50   995.00   242.41   471.01   106.73     4.16    35.50    44.75    55.15    29.14     1.62    47.44    11.42     0.00     2.37     0.78   850.00 
  525 1991  2     152.50   100.00     0.00  3386.25    49.25 63032.00 63032.00 16747.25  3375.00   294.19   442.37   141.65     4.54    18.25    50.93    62.77    33.16     1.00    49.23    18.21     0.00     5.85     0.30  3688.00 
  525 2013  3      84.25    63.25     0.00 10999.50     9.00 244562.75 244562.75 45536.75  3464.50   375.43   403.77   279.01     5.02    70.25    63.39    78.13    41.28     1.00    57.17    63.69     0.00     4.56     0.34 11156.00 
  526 1978  1      36.75     0.00     0.00    45.75     2.75 32926.00 32926.00  1712.50   284.00   236.12   475.03   102.38     4.12   115.50    14.43     7.87     0.66    15.26    84.57    10.71     0.00     0.26     0.80    85.25 
  526 1991  2      10.75     0.00     0.00    15.75     0.75 33558.75 33558.75  2109.00   593.00   237.50   474.23   103.35     4.13    56.25     3.67     2.00     0.17    29.29    83.17    10.87     0.00     0.08     0.24    27.25 
  526 2013  3       0.75     0.00     0.00     7.25     1.25 33821.00 33821.00  2259.75   683.25   237.81   474.05   103.76     4.12    49.00     0.36     0.20     0.02    53.28    80.77    11.10     0.00     0.03     0.23     9.25 
  527 1978  1     110.00    59.50     0.00   216.50    59.00 34379.50 34379.50  2833.50   833.75   240.59   472.58   104.61     4.16    40.75    35.00    24.00    24.00     1.00    66.00    11.07     0.00     1.29     0.79   445.00 
  527 1991  2     121.50    65.50     0.00   827.75    50.00 43830.25 43830.25  9154.75  2854.25   264.03   459.64   118.12     4.35    15.00    39.64    27.18    27.18     1.00    67.50    13.43     0.00     2.43     0.27  1064.75 
  527 2013  3     137.50    88.50     0.00  3676.25    32.75 95353.75 95353.75 31621.50  5593.50   325.67   428.78   174.21     4.77    16.75    49.34    33.83    33.83     1.00    71.51    26.45     0.00     4.13     0.30  3935.00 
  528 1978  1      44.25     2.00     0.00    96.25     3.75 33304.00 33304.00  1874.50   362.50   236.42   474.78   102.96     4.13    91.25    15.75    15.75     1.31     5.28     6.57    10.80     0.00     0.44     0.80   146.25 
  528 1991  2       9.50     0.00     0.00    31.50     0.00 34382.00 34382.00  2408.50   709.50   238.01   473.92   104.61     4.13    48.00     4.00     4.00     0.33    19.52     5.15    11.07     0.00     0.12     0.25    41.00 
  528 2013  3       0.75     0.00     0.00     6.50     1.75 34801.25 34801.25  2606.00   817.75   238.44   473.64   105.25     4.13    42.25     0.39     0.39     0.03    44.02     2.70    11.34     0.00     0.03     0.23     9.00 
  529 1978  1      34.50    24.25     0.00    30.25    27.75 33221.50 33221.50  2088.75   417.75   236.78   474.65   102.83     4.10    79.00    17.71     5.90    35.43    76.28    11.57    10.78     0.00     0.35     0.80   116.75 
  529 1991  2       8.50     1.50     0.00    15.00    11.00 34087.75 34087.75  2794.00   794.00   238.53   473.33   104.17     4.09    42.50     4.50     1.50     9.01    90.45    10.15    11.00     0.00     0.11     0.24    36.00 
  529 2013  3       1.75     0.00     0.00     7.00     2.00 34420.00 34420.00  3046.75   889.25   238.99   472.84   104.67     4.08    38.25     0.44     0.15     0.89   100.00     7.72    11.25     0.00     0.03     0.23    10.75 
  530 1978  1     168.75    35.00     0.00    83.50    27.25 34017.25 34017.25  2761.50  1067.25   240.91   472.55   104.06     4.16    31.75    56.01    10.67    10.67     5.35    48.87    10.98     0.00     0.92     0.78   314.50 
  530 1991  2     107.75    29.00     0.00   126.00    17.50 37765.25 37765.25  5888.75  3057.00   252.79   466.00   109.60     4.23    13.00    38.13     7.26     7.26    12.36    48.16    11.91     0.00     0.71     0.25   280.25 
  530 2013  3     115.25    28.50     0.00   437.00    12.75 46515.75 46515.75 12190.50  5413.25   270.70   456.40   120.95     4.33    10.50    38.33     7.30     7.30    23.54    48.19    14.27     0.00     1.06     0.25   593.50 
  531 1978  1     157.00    83.50     0.00   699.25    41.75 36278.25 36278.25  3785.25  1123.00   243.02   471.11   107.46     4.16    31.75    53.07    62.44    30.18     1.60    11.44    11.54     0.00     2.71     0.78   981.50 
  531 1991  2     178.50   124.25     0.00  4570.75    22.25 70840.75 70840.75 20017.00  3886.25   302.07   441.68   150.16     4.52    17.75    60.40    71.06    34.34     1.00    13.32    20.16     0.00     6.91     0.31  4895.75 
  531 2013  3      78.75    62.50     0.00 11092.75     2.25 291620.75 291620.75 42829.25  2640.25   381.09   401.09   304.67     5.01   110.25    75.18    88.45    42.75     1.00    22.80    75.43     0.00     3.85     0.34 11236.25 
  532 1978  1      22.25     9.75     0.00   429.50    24.25 34524.50 34524.50  2146.50   256.00   235.17   475.30   104.83     4.08   134.50    11.11    89.89    27.27    96.90     7.11    11.11     0.00     1.41     0.81   485.75 
  532 1991  2      28.25    14.75     0.00  1042.50    17.00 44859.00 44859.00  4605.75   679.00   242.37   469.19   119.49     3.98    65.75    12.64   100.00    31.04    81.13     8.69    13.68     0.00     2.46     0.30  1102.50 
  532 2013  3      32.00    22.00     0.00  3785.25    18.00 95640.50 95640.50 13935.75  1578.25   292.54   432.66   174.43     3.86    60.00    15.74   100.00    38.63    40.56    12.74    26.52     0.00     4.03     0.36  3857.25 
  533 1978  1      28.25     0.00     0.00    23.50     0.75 32732.50 32732.50  1595.25   190.75   235.52   475.33   102.07     4.11   171.50    13.78     5.90     0.66    81.25    10.58    10.66     0.00     0.16     0.80    52.50 
  533 1991  2       6.25     0.00     0.00    10.50     0.50 33126.75 33126.75  1854.75   401.75   236.37   474.81   102.69     4.10    81.75     3.50     1.50     0.17    95.18     9.18    10.76     0.00     0.05     0.24    17.25 
  533 2013  3       0.25     0.00     0.00     4.25     2.00 33304.75 33304.75  1960.50   473.25   236.64   474.62   102.96     4.10    69.75     0.34     0.15     0.02   100.00     6.81    10.97     0.00     0.02     0.22     6.50 
  534 1978  1      18.50     4.50     0.00    27.75    32.25 32924.25 32924.25  1799.50   240.25   235.81   475.25   102.37     4.12   138.25     7.22     3.94    19.03    13.26     8.57    10.71     0.00     0.25     0.80    83.00 
  534 1991  2       4.75     1.00     0.00    16.00     8.75 33512.00 33512.00  2248.25   457.75   236.79   474.58   103.28     4.12    72.75     1.83     1.00     4.84    27.29     7.17    10.85     0.00     0.09     0.24    30.50 
  534 2013  3       0.75     0.00     0.00    10.00     0.75 33794.00 33794.00  2430.75   526.00   237.10   474.31   103.72     4.12    64.00     0.18     0.10     0.48    51.25     4.78    11.09     0.00     0.03     0.23    11.50 
  535 1978  1     297.00   287.25     0.00   104.00   117.75 36112.00 36112.00  4929.75  2142.75   250.70   467.46   107.21     4.24    16.00    95.74     6.24    49.95     1.00    49.44    11.50     0.00     2.23     0.75   806.00 
  535 1991  2     301.50   311.00     0.00   423.00    87.00 48723.75 48723.75 16835.50  7428.25   287.62   448.49   124.54     4.52     6.00   100.00     6.56    52.50     1.00    51.11    14.64     0.00     2.30     0.26  1122.50 
  535 2013  3     272.50   288.00     0.00  1210.25    48.25 80879.00 80879.00 43877.50 13447.00   330.87   427.31   160.45     4.83     5.75   100.00     6.56    52.50     1.00    55.11    22.84     0.00     2.25     0.27  1819.00 
  536 1978  1      57.75   109.75     0.00   337.25   160.25 35133.50 35133.50  3498.75   845.75   241.58   472.37   105.75     4.12    41.00    21.80    29.06    98.61    22.91    42.41    11.26     0.00     1.89     0.78   665.00 
  536 1991  2      69.00   135.00     0.00  1862.00    96.50 52534.75 52534.75 14773.75  2648.75   275.37   455.81   129.31     4.25    19.00    24.81    33.08   100.00     6.20    44.08    15.59     0.00     4.12     0.29  2162.50 
  536 2013  3      59.50   116.25     0.00  7616.00    37.00 161997.75 161997.75 49958.00  3802.00   350.78   419.29   227.08     4.76    42.00    30.88    41.17   100.00     1.00    49.79    43.08     0.00     4.83     0.34  7828.75 
  537 1978  1      82.75   104.00     0.00   304.00   142.25 35076.75 35076.75  3481.00   893.00   242.17   472.26   105.67     4.17    38.75    24.97    24.97    64.52     1.00    81.44    11.24     0.00     1.80     0.78   633.00 
  537 1991  2      85.00   118.25     0.00  1458.75    78.25 50070.00 50070.00 13399.75  2794.00   275.56   455.86   126.24     4.41    17.50    28.42    28.42    73.43     1.00    83.08    14.98     0.00     3.48     0.28  1740.25 
  537 2013  3      86.00   156.50     0.00  5953.00    66.50 134933.00 134933.00 45729.75  4599.00   345.15   422.32   207.24     4.86    29.00    35.38    35.38    91.40     1.00    88.13    36.33     0.00     4.64     0.32  6262.00 
  538 1978  1     119.25     0.00     0.00    67.75     1.00 33495.25 33495.25  2232.75   777.25   238.64   473.83   103.26     4.13    42.50    41.33     9.19     0.66    14.29     7.57    10.85     0.00     0.56     0.79   188.00 
  538 1991  2      29.25     0.00     0.00    17.00     0.25 34663.00 34663.00  3121.25  1558.50   242.21   471.85   105.04     4.15    21.50    10.51     2.33     0.17    28.61     6.14    11.14     0.00     0.13     0.25    46.50 
  538 2013  3       2.75     0.00     0.00     5.00     0.00 35085.75 35085.75  3409.75  1787.50   243.17   471.18   105.68     4.15    19.25     1.03     0.23     0.02    53.26     3.67    11.41     0.00     0.02     0.23     7.75 
  539 1978  1     118.25     0.00     0.00    28.75     2.75 33370.00 33370.00  2206.25   779.50   238.73   473.78   103.06     4.14    42.25    41.33     5.90     0.66    14.28    61.57    10.82     0.00     0.45     0.79   149.75 
  539 1991  2      25.25     0.00     0.00    10.00     3.75 34403.50 34403.50  3069.75  1548.00   242.18   471.76   104.65     4.15    21.75    10.51     1.50     0.17    28.54    60.15    11.08     0.00     0.11     0.24    39.00 
  539 2013  3       3.00     0.00     0.00     4.50     2.00 34765.75 34765.75  3341.75  1766.75   243.14   471.28   105.20     4.15    19.00     1.03     0.15     0.02    53.02    57.70    11.33     0.00     0.03     0.23     9.50 
  540 1978  1      33.75     0.00     0.00    44.25     1.75 32861.25 32861.25  1671.25   245.00   235.78   475.24   102.27     4.11   134.25    17.71     9.19     0.66    82.26    59.57    10.69     0.00     0.24     0.80    79.75 
  540 1991  2       7.50     0.00     0.00    12.75     1.00 33384.00 33384.00  2011.25   504.25   236.76   474.63   103.08     4.10    65.75     4.50     2.33     0.17    96.25    58.17    10.82     0.00     0.06     0.24    21.25 
  540 2013  3       0.25     0.00     0.00     3.75     1.25 33619.75 33619.75  2142.25   597.00   237.04   474.47   103.45     4.10    55.75     0.44     0.23     0.02   100.00    55.79    11.05     0.00     0.02     0.23     5.25 
  541 1978  1      17.75     3.50     0.00    20.50    15.75 32730.50 32730.50  1617.00   156.25   235.39   475.42   102.07     4.12   209.00     5.90     3.94     9.84    28.25     0.58    10.66     0.00     0.18     0.80    57.50 
  541 1991  2       4.00     0.00     0.00    12.00     5.50 33140.75 33140.75  1897.75   321.50   236.07   475.00   102.71     4.12   102.50     1.50     1.00     2.50    42.18     0.25    10.76     0.00     0.06     0.24    21.50 
  541 2013  3       0.00     0.00     0.00     5.00     1.25 33332.00 33332.00  2018.25   371.00   236.25   474.79   103.00     4.11    89.25     0.15     0.10     0.25    65.91     0.03    10.97     0.00     0.02     0.22     6.25 
  542 1978  1     166.25    52.50     0.00    18.50    23.25 33946.75 33946.75  2883.00  1150.00   242.34   471.95   103.95     4.17    29.25    55.02     1.72    18.91     2.63    19.84    10.96     0.00     0.77     0.78   260.50 
  542 1991  2      37.75     6.00     0.00    13.25     6.75 35678.00 35678.00  4540.50  2395.00   249.25   468.47   106.57     4.22    14.50    13.99     0.44     4.81    17.21    18.38    11.39     0.00     0.18     0.24    63.75 
  542 2013  3       4.00     0.00     0.00    10.00     0.00 36304.75 36304.75  5075.75  2729.25   250.87   467.62   107.50     4.22    12.75     1.38     0.04     0.47    42.47    15.85    11.72     0.00     0.04     0.23    14.00 
  543 1978  1      59.25     1.50     0.00    21.00     3.75 32960.00 32960.00  1834.25   424.75   236.92   474.78   102.43     4.13    77.25    21.00     3.94     1.31     5.26     6.57    10.72     0.00     0.26     0.80    85.50 
  543 1991  2      16.75     0.00     0.00    14.00     1.50 33583.75 33583.75  2322.00   853.00   239.04   473.75   103.39     4.14    38.75     5.34     1.00     0.33    19.30     5.17    10.87     0.00     0.10     0.24    32.25 
  543 2013  3       2.00     0.00     0.00     4.00     1.50 33848.25 33848.25  2500.00   986.50   239.58   473.49   103.80     4.14    34.00     0.53     0.10     0.03    43.30     2.77    11.10     0.00     0.02     0.22     7.50 
  544 1978  1      43.25    12.00     0.00   110.75    20.75 33520.00 33520.00  2106.75   426.00   237.02   474.62   103.29     4.12    78.00    15.75    15.75    18.37    15.29     7.57    10.86     0.00     0.56     0.80   186.75 
  544 1991  2      10.25     0.50     0.00    47.75     6.75 34989.25 34989.25  3030.75   811.50   239.32   473.29   105.53     4.12    42.75     4.00     4.00     4.67    29.67     6.13    11.22     0.00     0.19     0.25    65.25 
  544 2013  3       1.00     0.00     0.00     7.75     0.25 35541.00 35541.00  3337.50   914.75   240.02   472.86   106.36     4.12    38.50     0.39     0.39     0.46    54.55     3.65    11.53     0.00     0.03     0.23     9.00 
  545 1978  1      27.00    27.50     0.00    33.75    60.00 33414.75 33414.75  2280.25   449.75   237.97   474.17   103.13     4.14    74.00     9.19     3.94    55.77     5.29     0.57    10.83     0.00     0.44     0.79   148.25 
  545 1991  2       7.00     0.50     0.00    23.25    18.75 34563.25 34563.25  3246.25   819.25   240.30   472.74   104.89     4.15    41.75     2.33     1.00    14.18    19.58     0.23    11.12     0.00     0.14     0.25    49.50 
  545 2013  3       1.00     0.00     0.00    12.50     2.25 35003.75 35003.75  3571.25   902.75   240.96   472.35   105.56     4.15    38.25     0.23     0.10     1.40    44.17     0.78    11.39     0.00     0.04     0.23    15.75 
  546 1978  1      15.75     2.50     0.00    26.25    20.25 32802.25 32802.25  1668.25   172.00   235.55   475.57   102.18     4.12   190.75     5.25     3.94    12.47     5.25     3.57    10.68     0.00     0.20     0.80    64.75 
  546 1991  2       2.75     0.00     0.00    13.75     3.50 33291.00 33291.00  2011.75   346.00   236.28   475.14   102.94     4.13    95.75     1.33     1.00     3.17    19.22     2.18    10.80     0.00     0.06     0.24    20.00 
  546 2013  3       0.25     0.00     0.00     6.75     0.00 33533.25 33533.25  2148.00   400.00   236.48   475.04   103.31     4.12    83.50     0.13     0.10     0.31    43.05     0.89    11.03     0.00     0.02     0.23     7.00 
  547 1978  1     185.00   209.50     0.00   121.50    83.00 35065.00 35065.00  3841.75  1424.25   245.37   470.74   105.65     4.19    24.00    61.40     9.37    56.19     4.64     9.44    11.24     0.00     1.71     0.77   599.00 
  547 1991  2     209.75   262.25     0.00   581.50    60.75 46102.25 46102.25 13785.75  5360.25   277.66   454.85   121.14     4.41     8.00    69.87    10.66    63.95     1.00    11.04    13.99     0.00     2.42     0.26  1114.25 
  547 2013  3     231.75   362.25     0.00  2626.00    52.25 91793.00 91793.00 47637.50 10373.75   333.69   427.12   170.93     4.76     8.00    86.97    13.27    79.60     1.00    15.10    25.56     0.00     3.56     0.28  3272.25 
  548 1978  1      41.75     0.00     0.00    33.25     2.75 32874.25 32874.25  1706.00   286.25   236.15   475.11   102.29     4.12   114.50    13.78     5.90     0.66     8.26    48.57    10.70     0.00     0.24     0.80    77.75 
  548 1991  2       8.50     0.00     0.00    10.50     1.50 33410.25 33410.25  2070.50   574.00   237.44   474.55   103.13     4.13    57.75     3.50     1.50     0.17    22.26    47.17    10.83     0.00     0.06     0.24    20.50 
  548 2013  3       0.25     0.00     0.00     5.25     0.75 33665.00 33665.00  2225.75   673.25   237.82   474.32   103.52     4.13    49.25     0.34     0.15     0.02    46.16    44.78    11.06     0.00     0.02     0.22     6.25 
  549 1978  1      95.25     0.00     0.00    28.50     0.00 33159.00 33159.00  2010.00   603.00   237.47   474.25   102.74     4.12    54.50    41.99     5.90     0.66    60.27     8.57    10.77     0.00     0.37     0.80   123.75 
  549 1991  2      23.75     0.00     0.00     7.50     0.75 33980.25 33980.25  2683.25  1211.75   240.19   472.61   104.00     4.11    27.50    10.67     1.50     0.17    74.42     7.16    10.97     0.00     0.09     0.24    32.00 
  549 2013  3       3.50     0.00     0.00     5.50     0.25 34291.75 34291.75  2917.00  1407.25   240.92   472.15   104.48     4.11    23.75     1.05     0.15     0.02    98.66     4.73    11.21     0.00     0.03     0.23     9.25 
  550 1978  1      37.25     6.00     0.00     9.00     5.75 32806.75 32806.75  1754.00   292.25   236.30   474.78   102.19     4.12   112.00    13.78     1.31     9.84    28.25     0.57    10.68     0.00     0.18     0.80    58.00 
  550 1991  2       9.25     0.50     0.00     5.25     3.25 33222.50 33222.50  2114.50   570.50   237.77   474.06   102.84     4.12    57.75     3.50     0.33     2.50    42.21     0.25    10.78     0.00     0.05     0.24    18.25 
  550 2013  3       0.00     0.00     0.00     8.00     1.75 33470.50 33470.50  2287.50   675.50   238.14   473.68   103.22     4.12    49.00     0.34     0.03     0.25    66.01     0.02    11.01     0.00     0.03     0.22     9.75 
  551 1978  1      23.50     1.50     0.00   547.75     1.75 34874.50 34874.50  1945.50   190.50   235.25   475.08   105.36     4.11   183.00     7.25    82.84     1.04     2.19    47.38    11.19     0.00     1.65     0.81   574.50 
  551 1991  2      24.25     0.00     0.00   686.75     3.00 43481.75 43481.75  2476.25   514.00   238.04   472.50   117.65     4.16    84.00     8.25    94.28     1.18     1.00    48.96    13.34     0.00     1.64     0.30   714.00 
  551 2013  3      30.00     0.50     0.00   893.00     1.75 61328.50 61328.50  3818.50  1100.25   251.89   465.97   139.70     4.28    55.50    10.27   100.00     1.47     1.00    52.34    17.96     0.00     1.51     0.35   925.25 
  552 1978  1      81.75   136.50     0.00   141.75   105.50 34512.00 34512.00  3231.75   896.00   241.25   473.20   104.81     4.15    38.00    27.27    12.12    86.86    10.91    12.11    11.10     0.00     1.35     0.78   465.50 
  552 1991  2      96.00   183.00     0.00   651.75   116.75 44061.25 44061.25 11276.50  3179.75   265.04   461.50   118.43     4.29    13.25    30.81    13.69    98.14     1.00    13.59    13.48     0.00     2.38     0.26  1047.50 
  552 2013  3     103.00   203.00     0.00  2740.00    66.00 86897.75 86897.75 38342.00  6169.25   319.45   435.52   166.30     4.64    13.75    38.35    17.04   100.00     1.00    17.47    24.34     0.00     3.58     0.29  3112.00 
  553 1978  1      64.75    52.75     0.00    72.00    88.75 33938.25 33938.25  2737.00   718.50   240.40   472.81   103.94     4.16    47.50    21.68     7.23    43.36     6.42    48.76    10.96     0.00     0.82     0.79   278.25 
  553 1991  2      32.50    22.50     0.00    95.00    35.75 36679.50 36679.50  5086.75  1682.50   248.16   468.48   108.01     4.20    23.50    10.68     3.56    21.36    16.70    47.73    11.64     0.00     0.48     0.25   185.75 
  553 2013  3      26.50    35.00     0.00   274.50    13.75 42382.75 42382.75  9236.50  2535.75   258.33   463.43   115.31     4.27    20.50     8.94     2.98    17.89    35.46    46.65    13.23     0.00     0.59     0.24   349.75 
  554 1978  1      79.25    26.00     0.00    31.50    27.00 33441.25 33441.25  2310.50   657.75   238.81   473.74   103.17     4.14    50.25    28.21     3.94    18.37    15.29     7.57    10.84     0.00     0.49     0.79   163.75 
  554 1991  2      16.75     1.00     0.00    17.25     6.25 34494.25 34494.25  3224.25  1287.00   242.17   471.75   104.78     4.15    26.25     7.17     1.00     4.67    29.57     6.14    11.10     0.00     0.12     0.24    41.25 
  554 2013  3       1.50     0.00     0.00     9.00     1.75 34888.50 34888.50  3524.00  1466.00   243.03   471.22   105.38     4.14    23.50     0.71     0.10     0.46    54.11     3.69    11.36     0.00     0.04     0.23    12.25 
  555 1978  1      22.75     7.50     0.00    27.00    24.75 32870.75 32870.75  1745.00   220.25   235.90   475.26   102.29     4.12   149.75     6.56     3.94    14.43     5.26     3.57    10.69     0.00     0.25     0.80    82.00 
  555 1991  2       5.00     0.50     0.00    17.25     7.00 33420.75 33420.75  2149.75   437.00   236.85   474.85   103.14     4.13    76.00     1.67     1.00     3.67    19.26     2.17    10.83     0.00     0.09     0.24    29.75 
  555 2013  3       0.50     0.00     0.00     8.00     1.75 33669.00 33669.00  2309.75   497.50   237.06   474.78   103.52     4.13    67.25     0.16     0.10     0.36    43.16     0.78    11.06     0.00     0.03     0.23    10.25 
  556 1978  1      50.50     0.00     0.00    33.00     2.50 32935.25 32935.25  1765.25   348.50   236.43   474.91   102.39     4.13    94.25    17.71     5.90     0.66    10.26    46.57    10.71     0.00     0.26     0.80    86.00 
  556 1991  2      12.75     0.00     0.00    13.00     0.50 33561.75 33561.75  2201.50   712.50   238.26   473.96   103.36     4.13    46.75     4.50     1.50     0.17    24.30    45.17    10.87     0.00     0.08     0.24    26.25 
  556 2013  3       2.25     0.00     0.00     5.50     2.25 33843.75 33843.75  2383.50   839.75   238.74   473.62   103.79     4.13    39.75     0.44     0.15     0.02    48.29    42.77    11.10     0.00     0.03     0.23    10.00 
  557 1978  1      10.75     2.50     0.00    46.25    14.25 32835.75 32835.75  1618.50   134.50   235.08   475.68   102.23     4.12   248.50     3.28     7.87     7.87     5.25    19.57    10.69     0.00     0.22     0.81    73.75 
  557 1991  2       3.00     0.00     0.00    21.00     1.00 33413.50 33413.50  1928.25   264.50   235.49   475.49   103.13     4.12   127.25     0.83     2.00     2.00    19.25    18.17    10.83     0.00     0.07     0.25    25.00 
  557 2013  3       0.25     0.00     0.00     7.25     0.75 33661.75 33661.75  2050.50   296.75   235.64   475.39   103.51     4.12   113.75     0.08     0.20     0.20    43.15    15.78    11.06     0.00     0.02     0.23     8.25 
  558 1978  1      76.25    93.00     0.00    51.75    67.25 33929.75 33929.75  2802.25   796.50   240.30   472.72   103.92     4.15    42.75    26.86     5.20    58.06    13.62    11.84    10.96     0.00     0.85     0.78   288.25 
  558 1991  2      32.50    33.00     0.00    71.75    36.25 36570.50 36570.50  5191.75  1893.50   248.02   468.79   107.86     4.18    20.50    12.61     2.44    27.25    24.53    10.75    11.62     0.00     0.45     0.25   173.50 
  558 2013  3      26.25    40.00     0.00   178.50    24.50 40929.75 40929.75  8848.75  2842.50   256.55   464.50   113.64     4.22    17.50     9.66     1.87    20.87    40.71     9.46    12.87     0.00     0.50     0.24   269.25 
  559 1978  1     200.00   192.75     0.00   413.00   103.75 36210.50 36210.50  4590.75  1616.00   247.81   468.89   107.36     4.23    21.75    65.56    27.06    49.95     1.00    49.44    11.53     0.00     2.51     0.76   909.50 
  559 1991  2     213.25   247.00     0.00  2476.50    78.25 60541.50 60541.50 22160.75  5463.00   299.44   442.98   138.82     4.60    10.50    74.61    30.79    56.85     1.00    51.23    17.59     0.00     4.98     0.28  3015.00 
  559 2013  3     160.75   204.50     0.00  9468.50    22.25 207335.50 207335.50 69031.00  5688.00   370.93   407.44   256.90     5.03    36.00    92.87    38.33    70.76     1.00    58.22    54.40     0.00     4.75     0.33  9856.00 
  560 1978  1      17.00     1.00     0.00    51.00    14.00 32870.75 32870.75  1655.50   159.50   235.32   475.41   102.29     4.12   208.75     5.25     7.87     7.87    14.26    48.57    10.69     0.00     0.25     0.81    83.00 
  560 1991  2       3.50     0.00     0.00    18.75     6.25 33475.00 33475.00  2000.00   327.00   235.97   474.97   103.23     4.12   102.25     1.33     2.00     2.00    28.27    47.17    10.84     0.00     0.09     0.24    28.50 
  560 2013  3       0.25     0.00     0.00     8.00     0.50 33731.50 33731.50  2138.50   372.25   236.17   474.81   103.62     4.12    90.25     0.13     0.20     0.20    52.21    44.78    11.07     0.00     0.03     0.23     8.75 
  561 1978  1      19.50     6.75     0.00    23.00    22.50 32901.75 32901.75  1768.50   230.25   235.69   475.28   102.34     4.12   143.00     7.22     3.94    19.03    10.26     7.57    10.70     0.00     0.22     0.80    71.75 
  561 1991  2       5.25     2.00     0.00    15.50     8.00 33489.75 33489.75  2196.75   440.75   236.65   474.70   103.25     4.12    75.50     1.83     1.00     4.84    24.28     6.17    10.85     0.00     0.09     0.24    30.75 
  561 2013  3       0.75     0.00     0.00     5.75     0.50 33757.00 33757.00  2377.00   515.75   236.99   474.54   103.66     4.12    65.00     0.18     0.10     0.48    48.23     3.78    11.08     0.00     0.02     0.23     7.00 
  562 1978  1      79.25    26.00     0.00    31.50    27.00 33441.25 33441.25  2310.50   657.75   238.81   473.74   103.17     4.14    50.25    28.21     3.94    18.37    15.29    10.57    10.84     0.00     0.49     0.79   163.75 
  562 1991  2      16.75     1.00     0.00    17.25     6.25 34494.25 34494.25  3224.25  1287.00   242.17   471.75   104.78     4.15    26.25     7.17     1.00     4.67    29.57     9.14    11.10     0.00     0.12     0.24    41.25 
  562 2013  3       1.50     0.00     0.00     9.00     1.75 34888.50 34888.50  3524.00  1466.00   243.03   471.22   105.38     4.14    23.50     0.71     0.10     0.46    54.11     6.69    11.36     0.00     0.04     0.23    12.25 
  563 1978  1      16.25     3.75     0.00    27.00    33.00 32894.50 32894.50  1767.00   203.00   235.78   474.95   102.33     4.12   162.50     5.25     3.94    18.37    19.26    71.57    10.70     0.00     0.24     0.80    80.00 
  563 1991  2       3.00     0.00     0.00    14.25     7.00 33486.25 33486.25  2211.25   404.25   236.85   474.17   103.24     4.12    82.50     1.33     1.00     4.67    33.28    70.17    10.85     0.00     0.07     0.24    24.25 
  563 2013  3       0.25     0.00     0.00    10.00     1.00 33757.75 33757.75  2387.75   457.75   237.15   473.81   103.66     4.11    73.25     0.13     0.10     0.46    57.22    67.78    11.08     0.00     0.03     0.23    11.25 
  564 1978  1     101.50    36.00     0.00     5.75    15.00 33482.00 33482.00  2444.00   827.25   239.84   473.21   103.24     4.13    40.25    43.96     0.66    17.71    37.29     0.57    10.85     0.00     0.47     0.79   158.25 
